cod_proposta,cod_cliente,cod_colaborador,data_entrada_proposta,taxa_juros_mensal,valor_proposta,valor_financiamento,valor_entrada,valor_prestacao,quantidade_parcelas,carencia,status_proposta
1910,997,51,2013-06-10 13:45:19 UTC,0.0181,18534.019170165579,24177.91,5643.8908298344222,768.10653692963729,32,0,Validação documentos
613,737,52,2016-08-15 18:56:29 UTC,0.0117,154962.49798206589,206269.97,51307.472017934124,2971.1105705732507,81,5,Validação documentos
898,82,52,2013-06-07 01:07:57 UTC,0.0107,107944.65825786226,186552.83,78608.171742137725,1940.1330761650831,85,2,Validação documentos
1015,120,52,2015-05-04 11:35:01 UTC,0.0124,75962.669865193617,112835.8,36873.130134806386,3227.7389992292819,28,3,Validação documentos
279,517,53,2012-01-25 05:11:57 UTC,0.0086,84614.5829016137,162394.06,77779.4770983863,2235.0137465761395,46,0,Validação documentos
312,942,53,2016-04-13 11:27:07 UTC,0.018,116670.33593064387,178652.68,61982.344069356121,3290.2133382137413,57,5,Validação documentos
373,548,53,2011-02-17 22:45:36 UTC,0.0222,98283.60244970725,139798.65,41515.047550292751,2401.1839844263777,109,4,Validação documentos
940,991,53,2013-05-05 08:02:03 UTC,0.0094,30032.330422418963,36866.8,6834.4695775810405,575.95403575971284,72,5,Validação documentos
1320,5,53,2012-12-19 17:27:53 UTC,0.0159,59852.051563676578,79229.78,19377.728436323418,2592.2057171920005,29,5,Validação documentos
1768,542,53,2012-05-24 00:09:06 UTC,0.0247,102826.15859688615,134778.99,31952.831403113847,6846.1423828393608,19,5,Validação documentos
1078,395,54,2014-02-19 03:14:51 UTC,0.0244,39138.658882073505,49429.78,10291.121117926492,20288.444490945869,2,5,Validação documentos
1627,651,54,2010-09-11 16:37:09 UTC,0.0229,102199.63351594278,152867.12,50667.486484057219,2579.7554201768371,105,1,Validação documentos
1677,881,54,2022-04-06 04:53:30 UTC,0.0117,130962.23754065465,236449.64,105487.40245934537,2162.4250431870573,106,5,Validação documentos
1748,7,54,2013-09-23 09:38:22 UTC,0.0187,28240.991614714017,41620.86,13379.868385285981,947.36159435512434,44,6,Validação documentos
1047,166,55,2018-02-13 23:05:51 UTC,0.0141,25122.988812094874,32393.19,7270.2011879051261,1032.8033873619527,30,5,Validação documentos
1225,589,55,2010-02-12 20:15:46 UTC,0.0169,79199.411709595268,157968.47,78769.058290404733,1634.223845390432,102,4,Validação documentos
1943,937,55,2010-04-15 13:27:17 UTC,0.0119,160604.93374197755,216225.23,55620.296258022448,3599.3981460390114,64,0,Validação documentos
237,862,56,2018-05-15 03:08:54 UTC,0.011,78874.820054485579,115096.34,36221.51994551441,1944.9416768190006,54,1,Validação documentos
238,201,56,2020-03-29 11:46:53 UTC,0.0189,71355.9187491425,90989.6,19633.681250857509,1529.5837747824976,114,6,Validação documentos
507,52,56,2012-04-24 03:31:44 UTC,0.0151,89815.728396752485,144180.4,54364.671603247509,1882.9471547841422,85,3,Validação documentos
589,319,56,2017-11-24 00:10:02 UTC,0.0115,75760.504647769587,108888.98,33128.475352230409,2000.8134389743175,50,2,Validação documentos
753,867,56,2020-10-17 04:01:09 UTC,0.0118,71643.0355380068,94801.74,23158.7044619932,2350.4396077729552,38,3,Validação documentos
1520,510,56,2012-10-14 20:52:48 UTC,0.018,112487.74466473005,224818.4,112330.65533526994,4359.8419255629442,35,6,Validação documentos
1891,188,56,2016-11-18 07:56:20 UTC,0.0139,90814.585699802454,160733.9,69919.31430019754,3156.1251320295237,37,0,Validação documentos
196,818,57,2017-03-14 21:57:22 UTC,0.0084,71001.67744064334,140713.99,69712.312559356651,1201.539580506075,82,5,Validação documentos
1167,204,57,2014-06-18 10:14:22 UTC,0.0111,132997.9408401376,170799.29,37801.34915986241,2233.3402297281355,98,3,Validação documentos
911,124,58,2019-05-26 21:22:38 UTC,0.0088,23833.829137529163,28268.19,4434.3608624708349,332.02991673997838,114,0,Validação documentos
1151,200,58,2015-05-19 07:38:06 UTC,0.023,41882.614673070857,55429.71,13547.095326929142,1523.4420205832521,44,1,Validação documentos
1441,342,58,2021-02-26 21:19:33 UTC,0.0239,35917.273526463134,55694.86,19777.586473536867,968.70279673214145,92,4,Validação documentos
657,782,59,2015-11-04 16:57:19 UTC,0.0158,100683.17812023606,172385.57,71702.391879763949,1963.4943551074884,106,4,Validação documentos
846,817,59,2020-06-02 10:09:57 UTC,0.0166,75574.239347089038,92324.12,16749.880652910961,2750.0134297883847,37,3,Validação documentos
1001,382,59,2022-11-23 00:22:52 UTC,0.0173,48982.125399803743,63327.36,14345.234600196261,1403.084345438936,54,6,Validação documentos
1173,484,59,2016-12-10 20:34:20 UTC,0.008,98816.891784486244,164708.79,65891.898215513764,1324.5795645747257,114,0,Validação documentos
271,371,60,2017-03-07 13:37:47 UTC,0.0115,98377.844119308487,194572.02,96194.1758806915,2423.5298951551954,55,4,Validação documentos
541,975,60,2019-05-14 08:49:23 UTC,0.0172,155677.24931868495,195077.87,39400.620681315042,3107.449584698747,116,2,Validação documentos
171,287,61,2012-08-25 06:18:44 UTC,0.0202,65243.898019314147,81561.96,16318.061980685861,1549.7495685842316,95,5,Validação documentos
732,446,61,2018-01-27 18:07:51 UTC,0.0232,3643.8270635415415,4746.41,1102.5829364584583,101.04194719349634,79,6,Validação documentos
847,340,61,2012-01-13 07:08:25 UTC,0.0216,147145.05361955723,242003.35,94858.296380442771,10433.915923043287,17,6,Validação documentos
871,204,61,2015-07-24 17:40:27 UTC,0.0112,111999.03610222247,141174.23,29175.193897777546,4989.1563483331693,26,5,Validação documentos
1202,727,61,2013-07-10 21:51:09 UTC,0.0196,78432.297789189382,151023.86,72591.5622108106,7398.3192907460416,12,2,Validação documentos
1364,106,61,2018-01-07 19:05:43 UTC,0.0223,172984.896224653,216795.47,43810.573775347,4521.2104951287165,87,6,Validação documentos
1389,816,61,2013-04-05 16:23:26 UTC,0.0176,23214.491191270681,41458,18243.508808729319,470.78818997958041,116,6,Validação documentos
1637,624,61,2016-08-07 01:58:15 UTC,0.0081,67980.467194195488,111265.8,43285.332805804508,2184.6127206508831,36,6,Validação documentos
617,410,62,2014-09-26 14:31:38 UTC,0.0151,19352.039241041122,37225.21,17873.170758958877,439.32583230803027,73,5,Validação documentos
695,583,62,2021-11-03 15:35:10 UTC,0.0203,155637.61670077717,191034.54,35396.923299222843,9176.796518524885,21,4,Validação documentos
817,974,62,2015-02-23 09:09:08 UTC,0.0169,37342.065876606772,46838.35,9496.2841233932249,1157.7485253321174,47,1,Validação documentos
1297,736,62,2019-01-14 20:56:39 UTC,0.0182,78684.068961996643,96060.85,17376.781038003355,1621.6405519343316,119,4,Validação documentos
1412,29,62,2016-05-27 16:21:41 UTC,0.0133,89540.979347690081,108788.44,19247.460652309921,1712.2669400904576,90,4,Validação documentos
1858,756,62,2019-07-31 00:16:19 UTC,0.0198,95566.492930472392,122175.94,26609.447069527603,6363.2822225200453,18,1,Validação documentos
17,543,63,2019-05-27 06:18:08 UTC,0.0237,35834.330698228427,65794.08,29959.749301771575,907.86231643235726,117,1,Validação documentos
160,609,63,2014-01-29 11:33:43 UTC,0.0135,12591.130283202963,17199.61,4608.4797167970373,301.08394890846927,62,5,Validação documentos
356,102,63,2019-04-01 15:30:13 UTC,0.0089,158206.13306493833,224611.67,66405.536935061682,3757.2035692938257,53,5,Validação documentos
663,498,63,2015-05-24 02:17:25 UTC,0.0249,165367.64772477292,247848.06,82480.412275227092,12657.139072381857,16,1,Validação documentos
727,457,63,2016-10-03 05:45:39 UTC,0.0111,92949.740156501124,163489.66,70539.919843498879,1719.6463428674842,83,3,Validação documentos
894,260,63,2010-05-30 22:47:11 UTC,0.0126,90752.092369879931,128050.14,37298.047630120069,7111.4792484966047,14,2,Validação documentos
1399,331,63,2022-08-10 19:11:34 UTC,0.0182,146571.59304792411,247210.52,100638.92695207588,4239.9053371941209,55,2,Validação documentos
499,378,64,2019-10-05 04:24:14 UTC,0.0204,43067.445072777184,53713.47,10646.024927222816,14945.474805435355,3,2,Validação documentos
764,693,64,2019-06-04 22:03:24 UTC,0.0127,94354.8802872629,121454.58,27099.699712737096,2042.7107899716202,70,5,Validação documentos
985,123,64,2010-05-31 22:39:53 UTC,0.0114,54182.107060806346,68353.22,14171.112939193659,942.35857350943115,94,6,Validação documentos
1075,647,64,2011-10-03 05:49:21 UTC,0.0139,28527.403972173888,41765.89,13238.486027826111,651.26722692330645,68,3,Validação documentos
1111,866,64,2020-02-29 21:24:08 UTC,0.0162,170587.18791873389,205008.03,34420.842081266106,4227.0857515808912,66,1,Validação documentos
1192,258,64,2020-10-29 04:45:35 UTC,0.0098,79972.880086570192,128911.67,48938.789913429813,1360.4696269345916,88,0,Validação documentos
1986,767,64,2022-06-21 02:05:33 UTC,0.0123,107348.68461946289,182012.52,74663.8353805371,3288.0516707952929,42,2,Validação documentos
1992,772,64,2016-06-19 04:40:32 UTC,0.0134,48615.199567480639,84580.69,35965.490432519364,2671.3626761794026,21,6,Validação documentos
466,429,65,2012-11-30 22:23:32 UTC,0.0165,176947.37082628388,243282.66,66335.289173716112,6427.955709109865,37,4,Validação documentos
474,247,65,2018-06-14 14:50:52 UTC,0.0187,160135.8855393251,194338.25,34202.3644606749,3539.3535044594828,101,6,Validação documentos
720,792,65,2013-09-08 07:06:22 UTC,0.0152,160577.96068725071,202934.93,42356.969312749279,4805.8661241909522,47,4,Validação documentos
797,303,65,2019-07-22 22:34:36 UTC,0.0195,83840.0376777202,141952.08,58112.042322279784,1817.4287008335746,119,1,Validação documentos
1298,427,65,2014-09-22 17:06:45 UTC,0.0223,80972.787752183329,138074.27,57101.482247816653,1976.5833367965295,111,1,Validação documentos
1811,772,65,2018-05-30 23:49:59 UTC,0.0165,126627.6469983979,194956.96,68329.313001602088,5385.4684545873924,30,2,Validação documentos
35,72,66,2020-04-06 01:33:38 UTC,0.0112,4518.3812344319413,5668.8,1150.4187655680585,194.85206617149353,27,6,Validação documentos
1052,519,66,2017-01-15 21:55:52 UTC,0.0122,134593.16171808261,185262.8,50669.638281917381,3779.7040097810618,47,4,Validação documentos
1072,650,66,2012-11-08 17:36:52 UTC,0.017,5222.6510139862876,9443.42,4220.7689860137125,703.754858146188,8,3,Validação documentos
1480,453,66,2010-12-22 23:27:57 UTC,0.0189,37387.578950426927,66916.64,29529.061049573073,3270.6923088434605,13,3,Validação documentos
1576,843,66,2012-09-07 20:07:09 UTC,0.0131,142097.95470598165,227374.9,85276.945294018326,7783.8804753974127,21,3,Validação documentos
1710,483,66,2015-05-16 08:45:18 UTC,0.0128,107807.31379468147,215518.86,107711.54620531852,1763.152336884669,120,3,Validação documentos
1978,443,66,2021-07-12 20:46:07 UTC,0.0095,42019.737155194642,51632.31,9612.572844805356,771.9003211652639,77,1,Validação documentos
1997,100,66,2010-10-13 20:57:25 UTC,0.0243,114705.95859776928,183412.54,68706.581402230731,3030.9847067378646,105,2,Validação documentos
384,521,67,2015-08-17 20:53:25 UTC,0.0165,126905.43291499985,198751.32,71845.887085000155,3747.1759705808831,50,1,Validação documentos
1003,510,67,2011-04-12 13:03:18 UTC,0.0169,53343.506793135421,90077.73,36734.223206864575,4310.719808880538,14,4,Validação documentos
1506,967,67,2015-04-10 01:24:20 UTC,0.0164,21632.98832692716,31454.17,9821.1816730728387,1548.1953997174596,16,0,Validação documentos
1712,398,67,2014-04-18 03:30:23 UTC,0.0248,62315.234963075847,77901.3,15586.065036924154,3989.795401706037,20,3,Validação documentos
44,783,68,2010-08-29 02:38:52 UTC,0.0125,161718.06868494707,215887.8,54169.73131505293,10618.446243802808,17,1,Validação documentos
245,253,68,2020-07-03 09:25:31 UTC,0.0162,19945.23957861969,23755.74,3810.5004213803118,4184.992404917718,5,4,Validação documentos
341,903,68,2016-10-11 17:58:51 UTC,0.0114,121703.01413385716,154883.11,33180.095866142823,123090.42849498232,1,2,Validação documentos
692,315,68,2020-08-22 22:06:53 UTC,0.0155,136288.52245850133,205051.67,68763.147541498693,2531.0186860123117,117,4,Validação documentos
931,39,68,2013-02-12 09:17:56 UTC,0.0201,62880.998673230715,120235.95,57354.951326769282,1499.5067852433565,93,2,Validação documentos
1324,545,68,2022-01-14 04:55:43 UTC,0.015,98895.852828798874,188489.14,89593.28717120114,3575.3219883285747,36,5,Validação documentos
1419,104,68,2021-06-25 03:25:39 UTC,0.0221,1208.6922634979512,1608.9,400.20773650204893,30.945610266615528,91,4,Validação documentos
1592,357,68,2020-02-08 17:56:18 UTC,0.0109,179134.53713010668,239219.58,60085.042869893317,10016.988131756076,20,6,Validação documentos
502,445,69,2020-09-06 04:47:20 UTC,0.0222,24748.492342082114,40543.55,15795.057657917891,8618.4557254566244,3,3,Validação documentos
659,520,69,2020-05-03 03:03:39 UTC,0.012,20736.80378212261,35307.54,14570.736217877393,1617.9520633595967,14,3,Validação documentos
990,496,69,2014-08-18 02:42:54 UTC,0.0089,111385.35597165657,146883.76,35498.404028343444,22875.382397228506,5,5,Validação documentos
1091,967,69,2014-12-02 17:51:49 UTC,0.0085,90643.974101939413,136585.04,45941.0658980606,1552.7256891313725,81,4,Validação documentos
1789,467,69,2013-12-07 08:40:25 UTC,0.0185,119494.47527653494,172453.13,52958.654723465064,3200.9665410704106,64,1,Validação documentos
1953,451,70,2019-11-18 18:49:06 UTC,0.0146,76753.4813221373,132048.13,55294.6486778627,1451.5452483971183,102,1,Validação documentos
772,67,71,2014-06-15 13:44:56 UTC,0.0204,172345.41610404578,225537.64,53192.223895954223,4066.5994685513538,99,6,Validação documentos
1056,857,71,2012-10-17 12:05:28 UTC,0.0233,7978.4880548341316,13850.05,5871.5619451658677,212.65380431486903,90,0,Validação documentos
1086,697,71,2010-11-30 10:23:32 UTC,0.0084,39829.406644600727,47152.24,7322.8333553992716,598.01410140552264,98,6,Validação documentos
1536,197,71,2021-10-19 04:18:17 UTC,0.0087,115504.68713126378,220508.17,105003.48286873623,1816.5692296543198,93,4,Validação documentos
1706,790,71,2015-03-28 23:40:51 UTC,0.0186,89739.301614620155,140752.04,51012.738385379853,2920.0456738217308,46,1,Validação documentos
959,274,72,2016-11-28 15:42:34 UTC,0.0209,8101.3743710100625,13208.09,5106.7156289899376,1450.7003700813539,6,0,Validação documentos
963,328,72,2012-04-27 10:41:18 UTC,0.0104,134884.60230787058,213373.63,78489.027692129443,136287.40217187291,1,5,Validação documentos
989,572,72,2014-03-21 06:34:00 UTC,0.0186,107061.68835862452,155623,48561.311641375476,2449.1538837589951,91,3,Validação documentos
1369,338,72,2013-08-30 11:18:10 UTC,0.0128,42079.173520235512,81806.23,39727.056479764484,1912.8882265109473,26,3,Validação documentos
1584,322,72,2014-12-31 01:15:41 UTC,0.0203,35841.417489062587,64959.17,29117.752510937415,863.50589862094432,92,6,Validação documentos
16,981,73,2020-11-23 10:51:35 UTC,0.0092,38057.259473323487,74565.7,36508.44052667651,1118.4822348923203,41,4,Validação documentos
138,490,73,2021-01-26 19:49:48 UTC,0.0105,7254.4132039383476,8976.72,1722.306796061652,130.39957417367219,84,4,Validação documentos
579,407,73,2015-04-19 23:00:07 UTC,0.0115,90329.7304021135,156474.35,66144.6195978865,2196.7393543925577,56,2,Validação documentos
601,652,73,2017-08-26 01:16:31 UTC,0.0221,17368.031083367394,21074.37,3706.3389166326037,437.48724126437259,96,5,Validação documentos
765,313,73,2012-08-08 12:16:18 UTC,0.0189,88232.105792923932,162005.1,73772.994207076074,5828.5008126004905,18,1,Validação documentos
947,140,73,2021-08-15 04:03:02 UTC,0.0105,137099.43229617106,184068.72,46969.287703828937,2501.9927890821,82,2,Validação documentos
999,104,73,2015-11-08 19:24:08 UTC,0.0249,28303.16188861406,53128.03,24824.868111385938,1079.7318376970104,43,1,Validação documentos
1037,442,73,2022-01-20 05:30:48 UTC,0.0156,144531.28174559496,188545.92,44014.638254405065,5171.014487667303,37,0,Validação documentos
1153,501,73,2020-05-12 00:10:40 UTC,0.022,2353.6966154195015,3488.27,1134.5733845804984,69.398901942633927,63,3,Validação documentos
1588,889,73,2011-07-23 03:55:31 UTC,0.0146,19969.455360110795,28148.71,8179.2546398892036,3500.36975271341,6,0,Validação documentos
1667,684,73,2013-11-18 00:51:25 UTC,0.012,118073.1824320438,178655.96,60582.777567956189,2710.7867083090264,62,6,Validação documentos
887,989,74,2020-06-23 04:56:07 UTC,0.0186,14742.671964173411,18687.04,3944.36803582659,328.12495012112373,98,0,Validação documentos
1825,430,74,2013-07-27 15:55:08 UTC,0.0188,191084.07504986445,230874.08,39790.004950135532,4070.3549850348932,115,3,Validação documentos
1993,765,74,2016-12-22 19:26:50 UTC,0.0161,156096.67100961512,195335.64,39238.968990384878,3138.5392704470369,101,1,Validação documentos
99,588,76,2019-04-06 06:48:25 UTC,0.0218,49638.643375649423,98332.09,48693.446624350574,1242.2426088733564,95,0,Validação documentos
489,42,76,2020-04-13 00:38:28 UTC,0.012,17452.674866330657,28326.94,10874.265133669343,628.16275323730815,34,1,Validação documentos
538,457,76,2014-08-04 17:25:14 UTC,0.01,149087.74472274276,177171.7,28083.95527725725,3690.82110870714,52,2,Validação documentos
729,768,76,2014-09-11 05:29:49 UTC,0.0179,86828.392604373948,107021.35,20192.95739562605,1828.1040345060765,107,2,Validação documentos
806,433,76,2016-08-09 07:16:08 UTC,0.0105,86911.3951603963,152189.73,65278.3348396037,1665.5939070824531,76,1,Validação documentos
909,177,76,2016-12-24 09:40:10 UTC,0.0211,35356.982861484168,61462.35,26105.367138515834,1027.6073207823113,62,6,Validação documentos
1114,545,76,2014-05-29 05:01:57 UTC,0.0147,143079.42419091883,182739.35,39659.925809081171,3568.3963156855229,61,2,Validação documentos
1237,676,76,2022-08-21 21:19:10 UTC,0.0111,60455.780366519211,115572.93,55117.149633480782,1110.3541486147083,84,3,Validação documentos
1574,494,76,2017-06-29 15:17:51 UTC,0.0129,113387.00298835243,151837.65,38450.647011647568,3793.5549585945791,38,3,Validação documentos
1725,923,76,2019-08-01 02:38:40 UTC,0.0158,38494.163753886285,47082.59,8588.426246113715,845.77762717487246,81,3,Validação documentos
